Name,F_H_AprilRabbit,
606,

F_Line,True,-2,"ベース|1|4|LPB|0.01785714|False|OutQuad|(0.00, 0.00)|0%False%(0.00, 0.00)%(0.00, 0.00)%0%None%False%0%0%0%None%True%0%1%0.5%None%False%0%(0.00, 0.00)|False",,
F_LineDrop,True,0,12|2|270|False|1|3|False,,
F_CameraMove,False,0,"1|4|True|6%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#6%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#6%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.30, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#4%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#4%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.00, 4.00, -10.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Absolute|False",,
F_Arc,True,0,0%0%Auto%False%False%0%2#4%2%Auto%False%False%0%2#-4%2%Auto%False%False%0%2#4%2%Auto%False%False%0%2#-4%2%Auto%False%False%0%2#4%2%Auto%False%False%0%2#-4%2%Auto%False%False%0%2#4%2%Auto%False%False%0%2|False,,
F_AprilRabbit_TouchHold,False,0,False%0%-5%0%6#False%6%5%0%4#True%8%6%0%8#False%12%-5%0%8#False%8%3%0%8#False%8%-3%0%8#False%8%-5%0%8#False%8%0%0%8#False%8%6%0%8#False%4%0%0%8#False%4%-6%0%8#False%8%-2%0%8#False%8%2%0%8#False%8%6%0%8|False,,
F_AprilRabbit_RhythmHold,False,8,0|0.52|0.2|2|4|False,,
F_General,False,14,1||8%Hold%6%0.5#8%Slide%4%0.5#8%Slide%2%0.5|False,,
F_AprilRabbit_TouchHold,False,16,False%0%2%0%2#False%6%-6%0%2#True%8%5%0%2#False%12%-2%0%2#False%8%6%0%2#False%8%2%0%2#False%8%-2%0%2#False%8%-6%0%2#False%8%0%0%2#False%4%4%0%2#False%4%-3%0%2#False%8%-5%0%2#False%8%2%0%2#False%8%5%0%2|False,,
F_CameraMove,True,16,"1|4|True|0%True%(-0.10, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#6%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#6%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#6%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.30, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#4%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#4%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(-0.20, 0.00, 0.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Relative#8%True%(0.00, 4.00, -10.00)%False%(0.00, 0.00, 0.00)%True%0%OutQuad%Absolute|False",,
F_LineDrop,True,24,8|4|270|False|1|3|False,,
F_General,True,24,1||0%Normal%0%0#4%Normal%0%0#4%Normal%0%0#8%_None%0%0#16%Slide%-5%0#16%Normal%0%0#8%Normal%5%0#8%Normal%0%0#8%_None%0%0#16%Slide%5%0#16%Normal%0%0#8%Normal%-5%0#8%Normal%0%0#8%_None%0%0#16%Normal%5%0|False,,
F_LineDrop,True,32,5|0.6666667|270|False|1|3|False,,
F_Line,True,32,"|12|2|Seconds|1|False|InQuad|(0.00, 0.00)|0%True%(0.00, -7.00)%(0.00, 10.00)%-1%None%False%30%0%0%None%True%0.2%0%-1%None%False%0%(0.00, 0.00)#4%True%(0.00, -7.00)%(0.00, 10.00)%-1%None%False%-30%0%0%None%True%0.2%0%-1%None%False%0%(0.00, 0.00)|False",,
F_AprilRabbit_RandomLine,True,32,96|16|False,,
F_ContinuousNotes,True,32,"24|Slide|16|(6.00, -6.00)|13|OutQuad|0|False|False",,
F_General,True,36,1||8%Normal%6%0#8%Normal%4.5%0#8%Normal%3%0#8%Normal%-6%4|False,,
F_ContinuousNotes,True,38,"24|Slide|16|(-6.00, 6.00)|24|OutQuad|0|False|False",,
F_General,True,42,1||8%Normal%0%0#8%Normal%-4%0#8%Normal%-2%0#8%Hold%-6%4|False,,
F_ContinuousNotes,True,44,"24|Slide|16|(6.00, -6.00)|12|OutQuart|0|False|False",,
F_General,True,48,1||8%Normal%0%0#8%Normal%2.5%0#8%Normal%5%0#8%Hold%-4%4|False,,
F_ContinuousNotes,True,50,"12|Slide|16|(6.00, -3.40)|8|OutBack|0|False|False",,
