Name,F_H_AprilRabbit,
606,

F_CameraMove,True,0,False|True|6%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#6%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#6%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.3&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#4%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#4%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0&4&-10%False%0&0&0%True%OutQuad%0%Absolute,
F_AprilRabbit_TouchHold,True,0,False|False%0%-5%0#False%6%5%0#True%8%6%0#False%12%-5%0#False%8%3%0#False%8%-3%0#False%8%-5%0#False%8%0%0#False%8%6%0#False%4%0%0#False%4%-6%0#False%8%-2%0#False%8%2%0#False%8%6%0,
F_AprilRabbit_RhythmHold,True,8,False|0|0.52|0.2|2|4,
F_General,True,14,8%Normal%6%0.5%0%0#8%Slide%4%0.5%0%0#8%Slide%2%0.5%0%0|False,
F_AprilRabbit_TouchHold,True,16,False|False%0%2%0#False%6%-6%0#True%8%5%0#False%12%-2%0#False%8%6%0#False%8%2%0#False%8%-2%0#False%8%-6%0#False%8%0%0#False%4%4%0#False%4%-3%0#False%8%-5%0#False%8%2%0#False%8%5%0,
F_CameraMove,True,16,False|True|0%True%-0.1&0&0%False%0&0&0%True%OutQuad%0%Relative#6%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#6%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#6%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.3&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#4%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#4%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%-0.2&0&0%False%0&0&0%True%OutQuad%0%Relative#8%True%0&4&-10%False%0&0&0%True%OutQuad%0%Absolute,
F_LineDrop,True,24,False|16|4|0.2|0.25|270|True|1,
F_General,True,24,0%Normal%0%0%0%0#4%Normal%0%0%0%0#4%Normal%0%0%0%0#8%_None%0%0%0%0#16%Slide%-5%0%0%0#16%Normal%0%0%0%0#8%Normal%5%0%0%0#8%Normal%0%0%0%0#8%_None%0%0%0%0#16%Slide%5%0%0%0#16%Normal%0%0%0%0#8%Normal%-5%0%0%0#8%Normal%0%0%0%0#8%_None%0%0%0%0#16%Normal%5%0%0%0|False,
F_LineDrop,True,32,False|16|4|0.2|0.25|270|True|1,
F_AprilRabbit_RandomLine,True,32,False|96|16,
F_ContinuousNotes,True,32,False|24|0|Slide|16|6#-6|OutQuad|13,
F_ContinuousNotes,True,38,False|24|0|Slide|16|-6#6|OutQuad|24,
F_General,True,42,8%Normal%0%0%0%0#8%Normal%-4%0%0%0#8%Normal%-2%0%0%0#8%Hold%-6%4%0%0|False,
F_ContinuousNotes,True,44,False|24|0|Slide|16|6#-6|OutQuart|12,
F_General,True,48,8%Normal%0%0%0%0#8%Normal%2.5%0%0%0#8%Normal%5%0%0%0#8%Hold%-4%4%0%0|False,
F_ContinuousNotes,True,50,False|12|0|Slide|16|6#-3.4|24|8,
F_ContinuousNotes,True,53,False|12|0|Slide|16|-5#6|OutQuad|12,
F_General,True,54,8%Normal%-6%0%0%0#8%Normal%-2%0%0%0#8%Normal%2%0%0%0#8%_None%6%4%0%0|False,
F_Label,True,0,,
F_CameraMove,True,63,False|True|0%True%0&0.2&0%False%0&0&3%True%OutQuad%0%Relative#0%True%0&-0.2&0%False%0&0&3%True%OutQuad%0%Relative,
F_LineDrop,True,61,False|16|4|0.2|0.25|270|True|1,
F_General,True,61,0%Normal%-4%0%0%0#8%Normal%-2%0%0%0#8%Normal%-4%0%0%0#4%_None%-4%0%0%0#4%Normal%-2%0%0%0#8%Normal%0%0%0%0#16%Normal%-4%0%0%0#16%_None%-4%0%0%0#8%Normal%0%0%0%0#8%Normal%2%0%0%0#8%_None%-5%0%0%0#8%_None%3%0%0%0#4%Normal%3%0%0%0#8%Normal%0%0%0%0|False,
F_General,True,63,0%Normal%5%4%0%0#32%Slide%6%4%0%0#10.66667%_None%6%4%0%0#2.666667%Normal%5%4%0%0#32%Slide%6%4%0%0#10.66667%_None%7%4%0%0#2.666667%Normal%5%4%0%0#32%Slide%6%4%0%0#10.66667%_None%7%4%0%0#2.666667%Normal%5%4%0%0#32%Slide%6%4%0%0#10.66667%_None%7%4%0%0#2.666667%Normal%5%4%0%0#32%Slide%6%4%0%0#10.66667%_None%7%4%0%0#2.666667%Normal%5%4%0%0#32%Slide%6%4%0%0#10.66667%_None%7%4%0%0#2.666667%Normal%5%4%0%0#32%Slide%6%4%0%0#10.66667%_None%7%4%0%0#2.666667%Normal%5%4%0%0#32%Slide%6%4%0%0|False,
F_General,True,69,0%_None%-6%0%0%0#8%Normal%-4%0%0%0#8%Normal%-2%0%0%0#8%_None%-4%0%0%0#4%_None%-4%0%0%0#8%Normal%-2%0%0%0#4%_None%-4%0%0%0#4%Normal%-5%0%0%0#8%_None%3%0%0%0#8%_None%0%0%0%0#4%Slide%4.5%0%0%0#8%Slide%1.5%0%0%0#8%Slide%-1.5%0%0%0#8%Slide%-4.5%0%0%0|False,
