Name,F_H_OsmanthusMarch,
516,

F_Line,True,0,,,
F_Line,True,2,,,
F_Line,True,2,,,
F_Line,True,2,,,
F_LineDrop,True,4,False|270|False|1|3,,
F_Line,True,4,,,
F_CameraMove,True,4,False|True|0%False%0&0&0%True%0&0&2%True%OutQuad%0.4%Absolute,,
F_CameraMove,True,6,False|True|0%False%0&0&0%True%0&0&-4%True%OutQuad%0.4%Relative#2%False%0&0&0%True%0&0&4%True%OutQuad%0.4%Relative,,
F_General,True,4,False|1||0%Hold%4%2#8%Normal%-4%0#8%Normal%-2%0#8%Normal%-5%0#8%Hold%-4%2#8%Normal%4%2#8%Normal%2%2#8%Normal%5%2#8%Normal%0%2,,
F_Curve,True,8,False|1||40|8%Slide%0%False%0#16%Slide%0%False%0#16%_None%0%False%0#8%Slide%0%False%0#16%Slide%0%False%0#16%_None%0%False%0#8%Slide%0%False%0#16%Slide%0%False%0#16%Slide%0%False%0#8%Slide%0%False%0#8%Slide%0%False%0,,
F_General,True,9,False|1||0%Normal%-5%0#4%Normal%-6%0#4%Normal%-4%0#4%Normal%-5%0,,
F_General,True,13,False|1||0%Hold%6%5.333333#8%Hold%-6%5.333333#8%Hold%3%5.333333#8%Hold%-3%5.333333#8%Hold%0%4#4%Slide%-5%2#8%Slide%-2.5%2#8%Slide%0%2#8%Slide%2.5%2#8%Slide%5%2#0%Normal%-5%2#16%_None%-5%2#0%Slide%-6%2#8%_None%4%2#16%Normal%4%2#0%Slide%-5%2#8%Slide%-6%2#8%Slide%-4%2#0%Normal%6%2,,
F_General,True,20,False|1||0%_None%0%0#0%_None%5%0#8%Normal%3%0#8%Normal%-1%0#8%Normal%-3%0#8%Normal%-5%0#0%Normal%0%0#8%Normal%-4%0#8%Normal%-2%0#8%Normal%2%0#8%_None%2%0#0%Normal%1%0#0%Normal%4%0#8%Normal%0%0#8%Normal%-4%0#0%Normal%-1%0#8%Normal%0%0#8%Slide%5%0#8%Slide%0%0#8%Slide%2.5%0#8%Slide%-2.5%0#8%Slide%-5%0,,
F_General,True,28,False|1||0%Normal%0%16#4%Normal%-2%16#4%Normal%0%16#4%Normal%-4%16#4%Normal%-2%16#4%_None%-3%16#8%Normal%-5%16#8%Hold%-6%3,,
F_General,True,28,False|1||4%Hold%3%16#4%Hold%4%16#4%Hold%5%16#4%Hold%6%4#4%_None%6%16#8%Hold%6%16#8%Hold%6%2,,
F_CameraMove,True,34,False|True|0%False%0&0&0%True%0&0&0%True%OutQuad%1%Absolute,,
F_Label,True,0,1番,,
F_Line,True,36,,,
F_CameraMove,True,36,False|True|0%True%0&0.2&0%False%0&0&3%True%OutQuad%0.4%Relative#2%True%0&-0.2&0%False%0&0&3%True%OutQuad%0.4%Relative,,
F_Line,True,36,,,
F_Line,True,36,,,
F_LineDrop,True,36,False|270|False|1|3,,
F_General,True,36,False|1||0%Normal%0%0#8%Normal%2%0#8%Normal%-3%0#8%Normal%4%0#8%Normal%-5%0#8%Normal%-6%0#8%Normal%6%0#8%Hold%4%4#4%Hold%-4%4#4%Normal%3%4#8%Hold%-1%4#4%Slide%3%4,,
F_General,True,44,False|1||0%Normal%-3%0#8%Normal%-4%0#8%Normal%-3%0#8%Normal%3%0#8%Normal%4%0#8%Normal%3%0#8%Normal%-1%0#8%Hold%-4%4#4%Hold%4%4#4%Normal%-3%4#8%Hold%1%4#4%Slide%-3%4,,
F_Line,True,52,,,
F_General,True,52,False|1||0%Hold%-5%0.5714286#8%Slide%2%0#8%Slide%0%0#8%Slide%3%0#8%Slide%6%0#8%Slide%4%0#8%Slide%2%0#8%Slide%0%4#4%Hold%5%4#4%Slide%4%4#8%Hold%-1%8,,
F_General,True,59,False|1||0%Normal%3%0#4%Hold%-2%4#0%Hold%2%4#4%_None%0%4#4%Hold%-4%4#0%Hold%4%4#4%_None%4%4#4%Normal%-6%4#0%Normal%6%4#8%Slide%-5%4#0%Slide%5%4#8%Normal%-4%4#0%Normal%4%4#8%Slide%-5%4#0%Slide%5%4#8%Normal%-6%4#0%Normal%6%4,,
F_Line,True,67,,,
F_Label,True,0,1番サビ,,
F_CameraMove,True,68,False|True|0%True%0&0.2&0%False%0&0&3%True%OutQuad%0%Relative#0%True%0&-0.2&0%False%0&0&3%True%OutQuad%0.2%Relative,,
F_Line,True,68,,,
F_LineDrop,True,68,False|270|False|1|3,,
F_General,True,68,False|1||0%Normal%0%0#8%Normal%4%0#16%Normal%1%0#16%Normal%3%0#8%Normal%2%0#8%Normal%1%0#8%Normal%-4%0#16%Normal%-1%0#16%Normal%-3%0#8%Normal%-2%0#8%Normal%-1%0#0%_None%-1%0#0%Hold%5%1#1%_None%0%1#0%Hold%-5%4#8%Normal%3%4#8%Hold%4%4#8%Normal%-2%4#8%Hold%-3%4#8%Normal%1%4#8%Hold%2%4#8%Normal%-2%4#8%_None%-1%4,,
F_Curve,True,72,False|1||30|8%Slide%0%False%0#16%Slide%-1%False%0#16%_None%0%False%0#8%Slide%-1%False%0#16%Slide%0%False%0#16%_None%0%False%0#8%Slide%-1%False%0#16%Slide%0%False%0#16%Slide%-1%False%0#8%Slide%0%False%0,,
F_General,True,80,False|1||0%Normal%-6%0#8%Normal%2%0#8%Normal%4%0#0%Normal%-2%0#8%Slide%0%0#8%Normal%-4%0#0%Normal%5%0#4%Hold%-3%4#0%Hold%3%4,,
F_General,True,84,False|1||0%_None%-5%0#4%Normal%4%0#16%Slide%3%0#16%Slide%3%0#16%Slide%4%0#16%Normal%-4%0#16%Slide%-3%0#16%Slide%-3%0#16%Slide%-4%0#16%Normal%1%0#16%Slide%2%0#16%Slide%3.5%0#16%Slide%5%0#16%Normal%-1%0#16%Slide%-2%0#16%Slide%-3.5%0#16%Slide%-5%0#16%Slide%-5%0#16%Slide%-5%0#16%Normal%1%0#0%Slide%-5%0#16%Slide%-5%0#16%Normal%4%0#16%Slide%3.2%0#16%Slide%3%0#16%Slide%3.2%0#16%Slide%4%0#16%Slide%4.5%0#16%Slide%5%0#16%Slide%5%0,,
F_General,True,91,False|1||0%Normal%0%0#8%Normal%-3%0#8%Normal%-6%0#4%Normal%6%0#0%Normal%2%0#4%Normal%0%0#4%Normal%-6%0#0%Normal%-2%0,,
F_ContinuousNotes,True,96,False|17|Slide|16|-5#5|OutQuad|8,,
F_ContinuousNotes,True,97,False|6|Slide|8|6#-5|OutQuad|4,,
F_Label,True,0,2番,,
F_Line,True,100,,,
F_Line,True,100,,,
F_CameraMove,True,100,False|True|0%True%0&0.2&0%False%0&0&3%True%OutQuad%0.4%Relative#2%True%0&-0.2&0%False%0&0&3%True%OutQuad%0.4%Relative,,
F_Line,True,100,,,
F_Line,True,100,,,
F_LineDrop,True,100,False|270|False|1|3,,
F_General,True,100,False|1||0%Normal%3%0#8%Normal%1%0#8%Normal%4%0#8%Normal%-3%0#8%Normal%6%0#8%Normal%-6%0#8%Normal%6%0#8%Hold%-4%4#4%Hold%4%4#4%Normal%-3%4#8%Hold%1%4#16%Slide%-3%4#16%_None%-3%4#0%_None%-3%4#8%Slide%-6%4#8%Slide%-5%4#8%Slide%-4%4,,
F_General,True,108,False|1||0%Normal%-3%0#8%Normal%-4%0#8%Normal%-3%0#8%Normal%3%0#8%Normal%4%0#8%Normal%3%0#8%Normal%-1%0#8%Hold%-4%4#4%Hold%4%4#4%Normal%-3%4#8%Hold%1%4#4%Slide%-3%4,,
F_Line,True,116,,,
F_Line,True,116,,,
F_General,True,116,False|1||0%Hold%-5%0.5714286#8%Slide%2%0#8%Slide%0%0#8%Slide%3%0#8%Slide%6%0#8%Slide%4%0#8%Slide%2%0#8%Slide%0%4#4%Hold%5%4#4%Slide%4%4#8%Hold%-1%8,,
F_General,True,123,False|1||0%Normal%2%0#4%Hold%-5%4#0%Hold%5%4#4%_None%0%4#4%Hold%-2%4#0%Hold%2%4#4%_None%4%4#4%Normal%-6%4#0%Normal%6%4#8%Slide%-3%4#0%Slide%3%4#8%Normal%0%4#8%Slide%-3%4#0%Slide%3%4#8%Normal%-6%4#0%Normal%6%4#8%_None%6%4#0%Normal%-2.5%4#16%Normal%2.5%4#16%Normal%-4%4#0%Normal%4%4,,
F_Line,True,131,,,
F_Label,True,0,2番サビ,,
F_CameraMove,True,132,False|True|0%False%0&0.2&0%True%0&0&-2%True%OutQuad%0%Relative#0%False%0&-0.2&0%True%0&0&2%True%OutQuad%0.2%Relative,,
F_Line,True,132,,,
F_Line,True,132,,,
F_LineDrop,True,132,False|270|False|1|3,,
F_General,True,132,False|1||0%Normal%0%0#8%Normal%4%0#16%Normal%-3%0#16%Normal%2%0#8%Normal%-2%0#8%Normal%1%0#8%Normal%-4%0#16%Normal%2%0#16%Normal%-2%0#8%Normal%5%0#8%Normal%-1%0#0%_None%-1%0#0%Hold%5%1#8%Slide%0%1#8%Slide%-1%1#8%Normal%-1%4#8%Hold%0%4#6%Slide%-1%1#6%Slide%0%1#6%_None%0%1#0%Hold%-5%4#8%Normal%6%4#8%Hold%4%4#8%Normal%-5%4#8%Hold%-3%4#8%Normal%4%4#8%Hold%2%4#8%Normal%-3%4#8%_None%-1%4,,
F_General,True,144,False|1||0%Normal%-6%0#8%Normal%2%0#8%Normal%4%0#0%Normal%-2%0#8%Slide%0%0#8%Normal%-4%0#0%Hold%5%2#6%Slide%4%4#12%Hold%-3%4#12%Slide%6%4,,
F_CameraMove,True,148,False|True|0%False%0&0.2&0%True%0&0&2%True%OutQuad%0%Relative#0%False%0&-0.2&0%True%0&0&-2%True%OutQuad%0.2%Relative,,
F_General,True,148,False|1||0%_None%-5%0#4%Normal%4%0#16%Slide%3%0#16%Slide%3%0#16%Slide%4%0#16%Normal%-4%0#16%Slide%-3%0#16%Slide%-3%0#16%Slide%-4%0#16%Normal%1%0#16%Slide%2%0#16%Slide%3.5%0#16%Slide%5%0#16%Normal%-1%0#16%Slide%-2%0#16%Slide%-3.5%0#16%Slide%-5%0#16%Slide%-5%0#16%Slide%-5%0#16%Normal%2%0#0%Slide%-5%0#16%Slide%-5%0#16%Normal%4%0#16%Slide%3.2%0#16%Slide%2.8%0#16%Slide%2.4%0#16%Slide%5%0#16%Slide%6%0#16%Slide%6.5%0#16%Slide%6.5%0,,
